Date,Day,Sump,Colony,Treatment,Temperature,Plastic,Light,Food,Tank,Tile,Sym.State,B.Tag,FvFm.AVG
10/20/2021,22,Yellow,A12,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y67,0.251
10/20/2021,22,Yellow,A12,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y70,0.212
10/20/2021,22,Yellow,A13,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y71,0.133
10/20/2021,22,Yellow,A13,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y72,0.129
10/20/2021,22,Yellow,A13,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y73,0.247
10/21/2021,22,Yellow,A1,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G39,0.304
10/21/2021,22,Yellow,A1,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G40,0.140
10/21/2021,22,Yellow,A2,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G41,0.094
10/21/2021,22,Yellow,A3,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G42,0.227
10/21/2021,22,Yellow,A3,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G43,0.091
10/21/2021,22,Yellow,S22,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G79,0.337
10/21/2021,22,Yellow,S24,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G80,0.185
10/21/2021,22,Yellow,S27,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G82,NA
10/21/2021,22,Yellow,S28,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G83,0.136
10/21/2021,22,Yellow,S29,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G84,0.266
10/21/2021,22,Yellow,S4,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B37,0.353
10/21/2021,22,Yellow,S4,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B38,0.155
10/21/2021,22,Yellow,S4,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B39,0.121
10/21/2021,22,Yellow,S5,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B40,0.171
10/21/2021,22,Yellow,S6,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B41,0.192
10/21/2021,22,Yellow,A4,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B82,0.270
10/21/2021,22,Yellow,A4,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B83,0.346
10/21/2021,22,Yellow,A5,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B84,0.227
10/21/2021,22,Yellow,A5,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B85,0.467
10/21/2021,22,Yellow,A6,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B87,0.197
10/21/2021,22,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W33,0.195
10/21/2021,22,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W34,0.199
10/21/2021,22,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W35,0.323
10/21/2021,22,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W36,0.213
10/21/2021,22,Yellow,A9,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W37,0.202
10/21/2021,22,Yellow,A10,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W77,0.323
10/21/2021,22,Yellow,A10,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W78,0.221
10/21/2021,22,Yellow,A11,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W79,NA
10/21/2021,22,Yellow,A11,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W80,0.323
10/21/2021,22,Yellow,S30,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W82,0.167
10/21/2021,22,Yellow,S9,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y30,NA
10/21/2021,22,Yellow,S10,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y31,0.339
10/21/2021,22,Yellow,S11,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y32,0.136
10/21/2021,22,Yellow,S12,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y33,0.252
10/21/2021,22,Yellow,S12,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y34,0.160
10/21/2021,22,Yellow,A12,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y74,0.304
10/21/2021,22,Yellow,A12,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y75,0.260
10/21/2021,22,Yellow,A13,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y76,0.351
10/21/2021,22,Yellow,A13,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y77,0.364
10/21/2021,22,Yellow,A13,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y78,0.162
10/22/2021,22,Green,A1,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B1,0.052
10/22/2021,22,Green,A1,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B2,0.312
10/22/2021,22,Green,A2,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B3,0.413
10/22/2021,22,Green,A3,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B4,0.312
10/22/2021,22,Green,A3,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B5,0.353
10/22/2021,22,Green,S22,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G85,0.168
10/22/2021,22,Green,S25,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G87,0.332
10/22/2021,22,Green,S27,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G88,NA
10/22/2021,22,Green,S28,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G90,0.096
10/22/2021,22,Green,S29,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G92,0.396
10/22/2021,22,Green,S4,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B42,NA
10/22/2021,22,Green,S4,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B43,0.342
10/22/2021,22,Green,S4,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B44,0.239
10/22/2021,22,Green,S5,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B45,NA
10/22/2021,22,Green,S6,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B46,0.515
10/22/2021,22,Green,A4,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B88,NA
10/22/2021,22,Green,A5,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B90,NA
10/22/2021,22,Green,A5,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B92,0.455
10/22/2021,22,Green,A5,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B93,0.367
10/22/2021,22,Green,A7,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B94,0.488
10/22/2021,22,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W38,0.280
10/22/2021,22,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W39,0.402
10/22/2021,22,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W40,0.463
10/22/2021,22,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W41,0.303
10/22/2021,22,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W42,0.255
10/22/2021,22,Green,A9,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W83,0.294
10/22/2021,22,Green,A10,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W84,0.362
10/22/2021,22,Green,A11,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W85,0.202
10/22/2021,22,Green,A11,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W87,0.386
10/22/2021,22,Green,A11,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W90,NA
10/22/2021,22,Green,S9,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y35,0.396
10/22/2021,22,Green,S10,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y36,0.230
10/22/2021,22,Green,S11,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y37,0.458
10/22/2021,22,Green,S12,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y38,0.416
10/22/2021,22,Green,S13,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y39,0.246
10/22/2021,22,Green,A12,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y79,0.413
10/22/2021,22,Green,A12,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y80,NA
10/22/2021,22,Green,A13,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y82,0.402
10/22/2021,22,Green,A13,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y83,0.502
10/22/2021,22,Green,A13,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y84,0.304
10/24/2021,22,Green,A1,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G44,0.051
10/24/2021,22,Green,A2,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G45,0.048
10/24/2021,22,Green,A2,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G46,0.301
10/24/2021,22,Green,A3,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G47,0.091
10/24/2021,22,Green,A3,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G48,0.072
10/24/2021,22,Green,S22,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G93,0.290
10/24/2021,22,Green,S25,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G94,NA
10/24/2021,22,Green,S27,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G95,0.102
10/24/2021,22,Green,S28,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G97,0.257
10/24/2021,22,Green,S29,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G98,0.093
10/24/2021,22,Green,S4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B47,0.279
10/24/2021,22,Green,S4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B48,NA
10/24/2021,22,Green,S4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B49,0.092
10/24/2021,22,Green,S6,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B50,0.288
10/24/2021,22,Green,A4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B51,NA
10/24/2021,22,Green,A5,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,B95,NA
10/24/2021,22,Green,A5,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,B97,NA
10/24/2021,22,Green,A5,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,B98,NA
10/24/2021,22,Green,A7,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,W1,NA
10/24/2021,22,Green,S30,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,W2,0.312
10/24/2021,22,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W43,0.221
10/24/2021,22,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W44,0.190
10/24/2021,22,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W45,0.080
10/24/2021,22,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W46,0.260
10/24/2021,22,Green,S8,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W47,NA
10/24/2021,22,Green,A9,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W92,0.254
10/24/2021,22,Green,A10,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W93,0.127
10/24/2021,22,Green,A11,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W94,0.116
10/24/2021,22,Green,A11,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W95,0.084
10/24/2021,22,Green,A11,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W97,NA
10/24/2021,22,Green,S9,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y40,NA
10/24/2021,22,Green,S10,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y41,0.136
10/24/2021,22,Green,S11,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y42,0.178
10/24/2021,22,Green,S12,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y43,0.184
10/24/2021,22,Green,S13,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y44,0.124
10/24/2021,22,Green,A12,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y85,NA
10/24/2021,22,Green,A12,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y87,NA
10/24/2021,22,Green,A13,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y88,0.369
10/24/2021,22,Green,A13,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y92,0.069
10/24/2021,22,Green,A13,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y93,0.171
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,65,Sym,O33,0.410
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,65,Sym,O34,0.378
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,65,Sym,O35,0.386
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,65,Sym,O36,0.399
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,65,Sym,O37,0.438
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,81,Sym,Y4940,0.180
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,81,Sym,Y4738,0.359
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,81,Sym,Y5755,0.394
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,81,Sym,Y6599,0.451
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,81,Sym,Y4156,0.409
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,66,Sym,O38,0.404
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,66,Sym,O39,NA
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,66,Sym,O40,NA
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,66,Sym,O41,0.415
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,66,Sym,O42,0.422
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,82,Sym,Y7679,0.389
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,82,Sym,Y5281,0.400
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,82,Sym,Y6359,0.429
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,82,Sym,Y6172,0.404
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,82,Sym,Y8975,0.384
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,67,Sym,O43,0.398
10/27/2021,22,Tray,S30,control,Ambient,NoPlastic,Light,Fed,tray,67,Sym,O44,0.424
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,67,Sym,O45,0.426
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,67,Sym,O46,0.418
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,67,Sym,O47,0.384
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,83,Sym,Y7071,0.193
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,83,Sym,Y7409,0.445
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,83,Sym,Y6908,0.400
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,83,Sym,Y6758,0.396
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,83,Sym,Y7364,0.353
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,68,Sym,O48,0.334
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,68,Sym,O49,0.462
10/27/2021,22,Tray,S30,control,Ambient,NoPlastic,Light,Fed,tray,68,Sym,O50,0.442
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,68,Sym,O51,0.424
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,68,Sym,O52,0.403
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,84,Sym,Y9597,0.397
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,84,Sym,Y8794,0.424
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,84,Sym,Y9885,0.409
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,84,Sym,Y8483,0.341
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,84,Sym,Y8291,0.392
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,69,Sym,O53,0.432
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,69,Sym,O54,0.422
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,69,Sym,O55,0.403
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,69,Sym,O56,0.409
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,69,Sym,O57,0.321
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,85,Sym,Y6688,0.450
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,85,Sym,Y6806,0.352
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,85,Sym,Y9278,0.429
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,85,Sym,Y615,0.434
10/27/2021,22,Tray,S20,control,Ambient,NoPlastic,Light,Fed,tray,85,Sym,Y9398,0.414
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,70,Sym,O58,0.439
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,70,Sym,O59,0.307
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,70,Sym,O60,0.408
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,70,Sym,O62,0.403
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,70,Sym,O63,0.403
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,86,Sym,B616,0.337
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,86,Sym,B189,0.341
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,86,Sym,B1938,0.425
10/27/2021,22,Tray,S30,control,Ambient,NoPlastic,Light,Fed,tray,86,Sym,B4037,0.411
10/27/2021,22,Tray,S20,control,Ambient,NoPlastic,Light,Fed,tray,86,Sym,B3941,0.376
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,71,Sym,O70,0.418
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,71,Sym,O71,0.439
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,71,Sym,O72,0.310
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,71,Sym,O65,0.298
10/27/2021,22,Tray,S16,control,Ambient,NoPlastic,Light,Fed,tray,71,Sym,O67,0.454
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,87,Sym,B266,0.363
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,87,Sym,B233,0.390
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,87,Sym,B919,0.370
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,87,Sym,B820,0.411
10/27/2021,22,Tray,S20,control,Ambient,NoPlastic,Light,Fed,tray,87,Sym,B1315,0.275
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,72,Sym,O64,0.454
10/27/2021,22,Tray,S14,control,Ambient,NoPlastic,Light,Fed,tray,72,Sym,O73,0.442
10/27/2021,22,Tray,S15,control,Ambient,NoPlastic,Light,Fed,tray,72,Sym,O74,0.422
10/27/2021,22,Tray,S30,control,Ambient,NoPlastic,Light,Fed,tray,72,Sym,O75,0.401
10/27/2021,22,Tray,M1,control,Ambient,NoPlastic,Light,Fed,tray,72,Sym,O76,0.500
10/27/2021,22,Tray,S17,control,Ambient,NoPlastic,Light,Fed,tray,88,Sym,B9940,0.442
10/27/2021,22,Tray,S18,control,Ambient,NoPlastic,Light,Fed,tray,88,Sym,B2759,0.377
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,88,Sym,B6232,0.416
10/27/2021,22,Tray,S19,control,Ambient,NoPlastic,Light,Fed,tray,88,Sym,B5431,0.496
10/27/2021,22,Tray,S20,control,Ambient,NoPlastic,Light,Fed,tray,88,Sym,B5628,0.277
10/28/2021,22,Tray,A14,control,Ambient,NoPlastic,Light,Fed,tray,73,Apo,O77,0.123
10/28/2021,22,Tray,A15,control,Ambient,NoPlastic,Light,Fed,tray,73,Apo,O78,0.086
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,73,Apo,O79,0.126
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,73,Apo,O80,0.200
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,73,Apo,O82,0.098
10/28/2021,22,Tray,A18,control,Ambient,NoPlastic,Light,Fed,tray,89,Apo,B3998,0.148
10/28/2021,22,Tray,A19,control,Ambient,NoPlastic,Light,Fed,tray,89,Apo,B6947,0.115
10/28/2021,22,Tray,A20,control,Ambient,NoPlastic,Light,Fed,tray,89,Apo,B6334,0.132
10/28/2021,22,Tray,A21,control,Ambient,NoPlastic,Light,Fed,tray,89,Apo,B9658,0.107
10/28/2021,22,Tray,A22,control,Ambient,NoPlastic,Light,Fed,tray,89,Apo,B3366,0.074
10/28/2021,22,Tray,A14,control,Ambient,NoPlastic,Light,Fed,tray,74,Apo,O83,0.237
10/28/2021,22,Tray,A15,control,Ambient,NoPlastic,Light,Fed,tray,74,Apo,O84,0.064
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,74,Apo,O85,0.151
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,74,Apo,O87,0.147
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,74,Apo,O88,0.160
10/28/2021,22,Tray,A18,control,Ambient,NoPlastic,Light,Fed,tray,90,Apo,G6961,0.101
10/28/2021,22,Tray,A19,control,Ambient,NoPlastic,Light,Fed,tray,90,Apo,G618,0.094
10/28/2021,22,Tray,A20,control,Ambient,NoPlastic,Light,Fed,tray,90,Apo,G681,0.090
10/28/2021,22,Tray,A21,control,Ambient,NoPlastic,Light,Fed,tray,90,Apo,G9868,0.210
10/28/2021,22,Tray,A22,control,Ambient,NoPlastic,Light,Fed,tray,90,Apo,G9116,0.115
10/28/2021,22,Tray,A14,control,Ambient,NoPlastic,Light,Fed,tray,75,Apo,O89,0.180
10/28/2021,22,Tray,A15,control,Ambient,NoPlastic,Light,Fed,tray,75,Apo,O90,NA
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,75,Apo,O92,0.124
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,75,Apo,O93,0.113
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,75,Apo,O94,0.129
10/28/2021,22,Tray,A18,control,Ambient,NoPlastic,Light,Fed,tray,91,Apo,G6166,0.112
10/28/2021,22,Tray,A19,control,Ambient,NoPlastic,Light,Fed,tray,91,Apo,G1899,0.232
10/28/2021,22,Tray,A20,control,Ambient,NoPlastic,Light,Fed,tray,91,Apo,G1991,0.093
10/28/2021,22,Tray,A21,control,Ambient,NoPlastic,Light,Fed,tray,91,Apo,G9669,0.081
10/28/2021,22,Tray,A22,control,Ambient,NoPlastic,Light,Fed,tray,91,Apo,G8965,0.085
10/28/2021,22,Tray,A14,control,Ambient,NoPlastic,Light,Fed,tray,76,Apo,O95,0.155
10/28/2021,22,Tray,A25,control,Ambient,NoPlastic,Light,Fed,tray,76,Apo,O97,0.125
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,76,Apo,O98,0.325
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,76,Apo,Y210,0.305
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,76,Apo,Y113,0.137
10/28/2021,22,Tray,A18,control,Ambient,NoPlastic,Light,Fed,tray,92,Apo,G8171,0.124
10/28/2021,22,Tray,A19,control,Ambient,NoPlastic,Light,Fed,tray,92,Apo,G8677,0.083
10/28/2021,22,Tray,A20,control,Ambient,NoPlastic,Light,Fed,tray,92,Apo,G6775,0.120
10/28/2021,22,Tray,A21,control,Ambient,NoPlastic,Light,Fed,tray,92,Apo,G7673,0.265
10/28/2021,22,Tray,A23,control,Ambient,NoPlastic,Light,Fed,tray,92,Apo,G7472,0.089
10/28/2021,22,Tray,A14,control,Ambient,NoPlastic,Light,Fed,tray,77,Apo,Y137,0.108
10/28/2021,22,Tray,A15,control,Ambient,NoPlastic,Light,Fed,tray,77,Apo,Y914,0.277
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,77,Apo,Y156,0.205
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,77,Apo,Y164,0.211
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,77,Apo,Y128,0.145
10/28/2021,22,Tray,A18,control,Ambient,NoPlastic,Light,Fed,tray,93,Apo,G6642,0.150
10/28/2021,22,Tray,A19,control,Ambient,NoPlastic,Light,Fed,tray,93,Apo,G8180,0.165
10/28/2021,22,Tray,A20,control,Ambient,NoPlastic,Light,Fed,tray,93,Apo,G6991,0.284
10/28/2021,22,Tray,A21,control,Ambient,NoPlastic,Light,Fed,tray,93,Apo,G9877,0.116
10/28/2021,22,Tray,A23,control,Ambient,NoPlastic,Light,Fed,tray,93,Apo,G4161,0.134
10/28/2021,22,Tray,A14,control,Ambient,NoPlastic,Light,Fed,tray,78,Apo,Y517,0.095
10/28/2021,22,Tray,A15,control,Ambient,NoPlastic,Light,Fed,tray,78,Apo,Y1819,0.147
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,78,Apo,Y2820,0.331
10/28/2021,22,Tray,A16,control,Ambient,NoPlastic,Light,Fed,tray,78,Apo,Y2129,0.217
