Date,Colony#,Colony,Sym.State,Tile,Frag,B.TAG,TANK.ID,Treat.ID,Sump,Temperature,Plastic,Light,Food,Mass,Day
08/04/2021,16,S7,SYM,33,33,W22,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.375,1
10/4/2021,16,S7,SYM,33,33,W22,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.335,8
10/11/2021,16,S7,SYM,33,33,W22,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.264,15
10/18/2021,16,S7,SYM,33,33,W22,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.264,22
08/04/2021,16,S7,SYM,34,2,W23,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.126,1
10/5/2021,16,S7,SYM,34,2,W23,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.123,8
10/12/2021,16,S7,SYM,34,2,W23,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.12,15
10/19/2021,16,S7,SYM,34,2,W23,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.120,22
08/04/2021,16,S7,SYM,34,10,W24,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.26,1
10/5/2021,16,S7,SYM,34,10,W24,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.243,8
10/12/2021,16,S7,SYM,34,10,W24,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.255,15
10/19/2021,16,S7,SYM,34,10,W24,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.242,22
08/04/2021,16,S7,SYM,34,18,W25,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.193,1
10/5/2021,16,S7,SYM,34,18,W25,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.194,8
10/12/2021,16,S7,SYM,34,18,W25,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.194,15
10/19/2021,16,S7,SYM,34,18,W25,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.173,22
08/04/2021,16,S7,SYM,34,26,W26,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.232,1
10/5/2021,16,S7,SYM,34,26,W26,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.23,8
10/12/2021,16,S7,SYM,34,26,W26,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.215,15
10/19/2021,16,S7,SYM,34,26,W26,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,22
08/04/2021,16,S7,SYM,34,34,W27,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.235,1
10/5/2021,16,S7,SYM,34,34,W27,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.232,8
10/12/2021,16,S7,SYM,34,34,W27,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.239,15
10/19/2021,16,S7,SYM,34,34,W27,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.229,22
08/04/2021,16,S7,SYM,35,3,W28,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.204,1
10/6/2021,16,S7,SYM,35,3,W28,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.191,8
10/13/2021,16,S7,SYM,35,3,W28,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.182,15
10/20/2021,16,S7,SYM,35,3,W28,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.179,22
08/04/2021,16,S7,SYM,35,11,W29,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.287,1
10/6/2021,16,S7,SYM,35,11,W29,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.269,8
10/13/2021,16,S7,SYM,35,11,W29,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.263,15
10/20/2021,16,S7,SYM,35,11,W29,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.250,22
08/03/2021,11,A4,APO,31,7,W3,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.175,1
10/28/2021,11,A4,APO,31,7,W3,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.151,22
08/04/2021,16,S7,SYM,35,19,W30,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.137,1
10/6/2021,16,S7,SYM,35,19,W30,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.141,8
10/13/2021,16,S7,SYM,35,19,W30,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.139,15
10/20/2021,16,S7,SYM,35,19,W30,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.135,22
08/04/2021,16,S7,SYM,35,27,W31,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.201,1
10/6/2021,16,S7,SYM,35,27,W31,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.191,8
10/13/2021,16,S7,SYM,35,27,W31,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.182,15
10/20/2021,16,S7,SYM,35,27,W31,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.177,22
08/04/2021,16,S7,SYM,35,35,W32,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.224,1
10/6/2021,16,S7,SYM,35,35,W32,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.211,8
10/13/2021,16,S7,SYM,35,35,W32,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.2,15
10/20/2021,16,S7,SYM,35,35,W32,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.192,22
08/04/2021,16,S7,SYM,36,4,W33,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.163,1
10/7/2021,16,S7,SYM,36,4,W33,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.138,8
10/14/2021,16,S7,SYM,36,4,W33,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.139,15
10/21/2021,16,S7,SYM,36,4,W33,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.137,22
08/04/2021,16,S7,SYM,36,12,W34,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.109,1
10/7/2021,16,S7,SYM,36,12,W34,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.115,8
10/14/2021,16,S7,SYM,36,12,W34,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.114,15
10/21/2021,16,S7,SYM,36,12,W34,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.115,22
08/31/2021,51,S30,SYM,36,6,W35,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.127,1
10/7/2021,51,S30,SYM,36,6,W35,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.126,8
10/14/2021,51,S30,SYM,36,6,W35,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.128,15
10/21/2021,51,S30,SYM,36,6,W35,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.127,22
08/04/2021,16,S7,SYM,36,28,W36,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.126,1
10/7/2021,16,S7,SYM,36,28,W36,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.123,8
10/14/2021,16,S7,SYM,36,28,W36,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.124,15
10/21/2021,16,S7,SYM,36,28,W36,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.121,22
08/04/2021,16,S7,SYM,36,36,W37,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.293,1
10/7/2021,16,S7,SYM,36,36,W37,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.282,8
10/14/2021,16,S7,SYM,36,36,W37,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.187,15
10/21/2021,16,S7,SYM,36,36,W37,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.194,22
08/04/2021,16,S7,SYM,37,5,W38,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.255,1
10/8/2021,16,S7,SYM,37,5,W38,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.249,8
10/15/2021,16,S7,SYM,37,5,W38,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.195,15
10/22/2021,16,S7,SYM,37,5,W38,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.185,22
08/04/2021,16,S7,SYM,37,13,W39,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.127,1
10/8/2021,16,S7,SYM,37,13,W39,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.127,8
10/15/2021,16,S7,SYM,37,13,W39,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.248,15
10/22/2021,16,S7,SYM,37,13,W39,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.123,22
08/03/2021,12,A5,APO,31,3,W4,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.286,1
10/28/2021,12,A5,APO,31,3,W4,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.272,22
08/04/2021,16,S7,SYM,37,21,W40,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.23,1
10/8/2021,16,S7,SYM,37,21,W40,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.232,8
10/15/2021,16,S7,SYM,37,21,W40,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.226,15
10/22/2021,16,S7,SYM,37,21,W40,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.217,22
08/04/2021,16,S7,SYM,37,29,W41,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.119,1
10/8/2021,16,S7,SYM,37,29,W41,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.114,8
10/15/2021,16,S7,SYM,37,29,W41,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.11,15
10/22/2021,16,S7,SYM,37,29,W41,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.104,22
08/04/2021,16,S7,SYM,37,37,W42,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.3,1
10/8/2021,16,S7,SYM,37,37,W42,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.299,8
10/15/2021,16,S7,SYM,37,37,W42,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.285,15
10/22/2021,16,S7,SYM,37,37,W42,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.281,22
08/04/2021,16,S7,SYM,38,6,W43,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.145,1
10/10/2021,16,S7,SYM,38,6,W43,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.124,8
10/17/2021,16,S7,SYM,38,6,W43,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.123,15
10/24/2021,16,S7,SYM,38,6,W43,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.124,22
08/04/2021,16,S7,SYM,38,14,W44,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.164,1
10/10/2021,16,S7,SYM,38,14,W44,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.145,8
10/17/2021,16,S7,SYM,38,14,W44,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.141,15
10/24/2021,16,S7,SYM,38,14,W44,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.148,22
08/04/2021,16,S7,SYM,38,22,W45,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.113,1
10/10/2021,16,S7,SYM,38,22,W45,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.086,8
10/17/2021,16,S7,SYM,38,22,W45,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.087,15
10/24/2021,16,S7,SYM,38,22,W45,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.088,22
08/04/2021,16,S7,SYM,38,30,W46,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.185,1
10/10/2021,16,S7,SYM,38,30,W46,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.169,8
10/17/2021,16,S7,SYM,38,30,W46,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.167,15
10/24/2021,16,S7,SYM,38,30,W46,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.166,22
08/04/2021,17,S8,SYM,38,1,W47,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.195,1
10/10/2021,17,S8,SYM,38,1,W47,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.177,8
10/17/2021,17,S8,SYM,38,1,W47,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.179,15
10/24/2021,17,S8,SYM,38,1,W47,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,22
10/25/2021,16,S7,SYM,39,7,W48,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.073,22
08/04/2021,16,S7,SYM,39,7,W48,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.103,1
10/11/2021,16,S7,SYM,39,7,W48,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.088,8
10/17/2021,16,S7,SYM,39,7,W48,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.082,15
08/04/2021,16,S7,SYM,39,15,W49,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.114,1
10/11/2021,16,S7,SYM,39,15,W49,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.109,8
10/17/2021,16,S7,SYM,39,15,W49,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.099,15
08/04/2021,12,A5,APO,31,11,W5,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.209,1
10/28/2021,12,A5,APO,31,11,W5,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.194,22
08/04/2021,16,S7,SYM,39,23,W50,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.242,1
10/11/2021,16,S7,SYM,39,23,W50,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.213,8
10/17/2021,16,S7,SYM,39,23,W50,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
10/25/2021,16,S7,SYM,39,31,W51,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.282,22
08/04/2021,16,S7,SYM,39,31,W51,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.301,1
10/11/2021,16,S7,SYM,39,31,W51,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.288,8
10/17/2021,16,S7,SYM,39,31,W51,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.287,15
10/25/2021,17,S8,SYM,39,2,W52,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.147,22
08/04/2021,17,S8,SYM,39,2,W52,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.211,1
10/11/2021,17,S8,SYM,39,2,W52,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.203,8
10/17/2021,17,S8,SYM,39,2,W52,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.152,15
10/26/2021,16,S7,SYM,40,8,W53,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.199,22
08/04/2021,16,S7,SYM,40,8,W53,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.208,1
10/12/2021,16,S7,SYM,40,8,W53,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.197,8
10/19/2021,16,S7,SYM,40,8,W53,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.198,15
10/26/2021,16,S7,SYM,40,16,W54,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.151,22
08/04/2021,16,S7,SYM,40,16,W54,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.148,1
10/12/2021,16,S7,SYM,40,16,W54,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.144,8
10/19/2021,16,S7,SYM,40,16,W54,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.16,15
10/26/2021,16,S7,SYM,40,24,W55,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.29,22
08/04/2021,16,S7,SYM,40,24,W55,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.285,1
10/12/2021,16,S7,SYM,40,24,W55,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.272,8
10/19/2021,16,S7,SYM,40,24,W55,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.282,15
10/26/2021,16,S7,SYM,40,32,W56,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.249,22
08/04/2021,16,S7,SYM,40,32,W56,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.301,1
10/12/2021,16,S7,SYM,40,32,W56,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.278,8
10/19/2021,16,S7,SYM,40,32,W56,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.251,15
10/26/2021,17,S8,SYM,40,3,W57,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.253,22
08/04/2021,17,S8,SYM,40,3,W57,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.251,1
10/12/2021,17,S8,SYM,40,3,W57,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.247,8
10/19/2021,17,S8,SYM,40,3,W57,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.253,15
08/04/2021,18,A9,APO,41,1,W58,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.156,1
10/4/2021,18,A9,APO,41,1,W58,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.146,8
10/11/2021,18,A9,APO,41,1,W58,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.146,15
10/18/2021,18,A9,APO,41,1,W58,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.150,22
08/04/2021,18,A9,APO,41,9,W59,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.228,1
10/4/2021,18,A9,APO,41,9,W59,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.211,8
10/11/2021,18,A9,APO,41,9,W59,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.206,15
10/18/2021,18,A9,APO,41,9,W59,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.203,22
08/04/2021,19,A10,APO,41,7,W60,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.351,1
10/4/2021,19,A10,APO,41,7,W60,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.336,8
10/11/2021,19,A10,APO,41,7,W60,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.333,15
10/18/2021,19,A10,APO,41,7,W60,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.329,22
08/04/2021,20,A11,APO,41,5,W62,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.335,1
10/4/2021,20,A11,APO,41,5,W62,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.297,8
10/11/2021,20,A11,APO,41,5,W62,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.292,15
10/18/2021,20,A11,APO,41,5,W62,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.285,22
08/04/2021,20,A11,APO,41,13,W63,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.212,1
10/4/2021,20,A11,APO,41,13,W63,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.139,8
10/11/2021,20,A11,APO,41,13,W63,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.131,15
10/18/2021,20,A11,APO,41,13,W63,A3,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,22
08/04/2021,18,A9,APO,42,2,W64,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.184,1
10/5/2021,18,A9,APO,42,2,W64,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.18,8
10/12/2021,18,A9,APO,42,2,W64,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.162,15
10/19/2021,18,A9,APO,42,2,W64,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.161,22
08/04/2021,18,A9,APO,42,10,W65,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.222,1
10/5/2021,18,A9,APO,42,10,W65,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.209,8
10/12/2021,18,A9,APO,42,10,W65,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.203,15
10/19/2021,18,A9,APO,42,10,W65,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.204,22
08/04/2021,19,A10,APO,42,8,W67,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.159,1
10/5/2021,19,A10,APO,42,8,W67,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.16,8
10/12/2021,19,A10,APO,42,8,W67,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.155,15
10/19/2021,19,A10,APO,42,8,W67,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.158,22
08/04/2021,12,A5,APO,31,19,W7,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.195,1
10/28/2021,12,A5,APO,31,19,W7,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.177,22
08/04/2021,20,A11,APO,42,6,W70,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.215,1
10/5/2021,20,A11,APO,42,6,W70,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.192,8
10/12/2021,20,A11,APO,42,6,W70,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,15
10/19/2021,20,A11,APO,42,6,W70,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,22
08/04/2021,20,A11,APO,42,14,W71,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.167,1
10/5/2021,20,A11,APO,42,14,W71,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.163,8
10/12/2021,20,A11,APO,42,14,W71,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.154,15
10/19/2021,20,A11,APO,42,14,W71,B3,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.154,22
08/04/2021,18,A9,APO,43,3,W72,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.165,1
10/6/2021,18,A9,APO,43,3,W72,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.168,8
10/13/2021,18,A9,APO,43,3,W72,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.151,15
10/20/2021,18,A9,APO,43,3,W72,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.261,22
08/04/2021,19,A10,APO,43,1,W73,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.14,1
10/6/2021,19,A10,APO,43,1,W73,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.136,8
10/13/2021,19,A10,APO,43,1,W73,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.132,15
10/20/2021,19,A10,APO,43,1,W73,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.129,22
08/04/2021,19,A10,APO,43,9,W74,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.267,1
10/6/2021,19,A10,APO,43,9,W74,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.275,8
10/13/2021,19,A10,APO,43,9,W74,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.266,15
10/20/2021,19,A10,APO,43,9,W74,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.151,22
08/04/2021,20,A11,APO,43,7,W75,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.128,1
10/6/2021,20,A11,APO,43,7,W75,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.105,8
10/13/2021,20,A11,APO,43,7,W75,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.1,15
10/20/2021,20,A11,APO,43,7,W75,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.097,22
08/04/2021,20,A11,APO,43,15,W76,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.124,1
10/6/2021,20,A11,APO,43,15,W76,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.119,8
10/13/2021,20,A11,APO,43,15,W76,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.11,15
10/20/2021,20,A11,APO,43,15,W76,C3,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.197,22
08/04/2021,18,A9,APO,44,4,W77,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.077,1
10/7/2021,18,A9,APO,44,4,W77,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.086,8
10/14/2021,18,A9,APO,44,4,W77,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.073,15
10/21/2021,18,A9,APO,44,4,W77,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.073,22
08/04/2021,19,A10,APO,44,2,W78,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.227,1
10/7/2021,19,A10,APO,44,2,W78,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.228,8
10/14/2021,19,A10,APO,44,2,W78,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.238,15
